연월,기기ID,가동시간(시간),평균온도(℃),평균압력(bar),에러발생횟수,종합상태
2025-06,EQ0252,419.07,37.5,5.7,0,정상
2025-06,EQ0253,604.62,51.3,6.99,0,주의
2025-06,EQ0254,525.91,26.7,8.63,4,정상
2025-06,EQ0255,723.85,51.2,1.5,2,정상
2025-06,EQ0256,637.13,37.9,4.21,2,정상
2025-06,EQ0257,619.4,43.1,3.33,4,경고
2025-06,EQ0258,394.3,36.7,7.16,0,정상
2025-06,EQ0259,241.5,37.7,2.34,4,정상
2025-06,EQ0260,469.26,24.0,5.05,2,정상
2025-06,EQ0262,542.11,35.7,4.63,1,정상
2025-06,EQ0263,393.14,57.4,2.01,0,정상
2025-06,EQ0267,266.96,36.2,1.84,2,주의
2025-06,EQ0269,272.29,46.7,1.89,1,정상
2025-06,EQ0270,552.17,47.1,6.44,2,주의
2025-06,EQ0271,340.75,59.3,3.22,0,정상
2025-06,EQ0274,455.06,48.0,7.58,4,경고
2025-06,EQ0275,228.89,36.5,5.95,4,정상
2025-06,EQ0276,320.37,21.0,5.43,1,경고
2025-06,EQ0278,510.46,48.8,4.31,2,정상
2025-06,EQ0285,656.45,36.6,6.93,1,정상
2025-06,EQ0287,443.5,54.9,5.28,2,정상
2025-06,EQ0289,749.3,45.8,4.2,4,정상
2025-06,EQ0292,576.2,27.2,5.05,0,경고
2025-06,EQ0294,792.44,47.9,5.52,0,정상
2025-06,EQ0295,398.69,30.3,6.61,4,경고
2025-06,EQ0296,511.2,59.5,7.46,3,정상
2025-06,EQ0297,364.45,30.3,7.66,2,정상
2025-06,EQ0298,481.87,32.0,4.42,3,정상
2025-06,EQ0300,278.32,31.8,6.8,0,경고
2025-07,EQ0001,752.87,58.7,1.5,3,정상
2025-07,EQ0005,686.22,31.8,1.41,1,주의
2025-07,EQ0006,287.18,29.4,1.15,1,주의
2025-07,EQ0008,699.34,35.6,4.57,2,정상
2025-07,EQ0010,425.62,22.6,1.16,0,정상
2025-07,EQ0011,346.99,34.6,3.88,4,정상
2025-07,EQ0012,624.97,40.4,9.31,2,정상
2025-07,EQ0013,200.99,26.8,7.33,1,주의
2025-07,EQ0015,281.5,30.8,4.63,2,정상
2025-07,EQ0017,384.72,24.1,3.13,1,주의
2025-07,EQ0021,674.56,34.2,4.74,0,주의
2025-07,EQ0022,783.52,36.4,6.61,3,정상
2025-07,EQ0023,482.34,40.9,7.93,0,정상
2025-07,EQ0024,399.97,28.8,7.74,3,정상
2025-07,EQ0029,449.2,55.6,2.42,0,정상
2025-07,EQ0033,723.1,33.2,5.77,0,정상
2025-07,EQ0034,219.0,44.5,8.34,4,정상
2025-07,EQ0035,430.55,58.9,3.76,4,정상
2025-07,EQ0037,649.86,47.8,8.33,1,정상
2025-07,EQ0039,325.98,23.2,4.89,2,정상
2025-07,EQ0042,400.71,35.2,4.88,3,정상
2025-07,EQ0044,495.82,24.0,7.11,4,정상
2025-07,EQ0048,205.79,21.5,7.24,3,주의
2025-07,EQ0051,227.4,51.8,1.85,0,정상
2025-07,EQ0052,550.61,25.4,7.82,1,정상
2025-07,EQ0053,412.12,50.6,9.55,4,주의
2025-07,EQ0054,595.39,32.0,4.08,4,정상
2025-07,EQ0055,202.09,45.3,5.41,3,정상
2025-07,EQ0056,542.88,24.7,4.9,0,정상
2025-07,EQ0059,532.41,22.5,2.62,2,경고
2025-07,EQ0060,317.07,21.7,9.49,3,주의
2025-07,EQ0061,246.44,58.6,9.07,2,정상
2025-07,EQ0063,643.92,22.2,3.84,3,경고
2025-07,EQ0064,358.66,23.9,5.89,4,정상
2025-07,EQ0066,630.97,25.4,2.88,0,정상
2025-07,EQ0068,586.36,49.3,7.34,0,경고
2025-07,EQ0070,429.36,52.6,2.91,2,정상
2025-07,EQ0072,710.07,45.2,3.71,0,정상
2025-07,EQ0075,639.43,46.2,8.76,1,주의
2025-07,EQ0076,477.37,44.6,1.05,0,주의
2025-07,EQ0077,660.4,30.0,1.84,2,정상
2025-07,EQ0078,636.13,48.8,2.42,0,경고
2025-07,EQ0079,305.36,35.2,1.75,1,주의
2025-07,EQ0080,420.95,25.1,2.66,3,정상
2025-07,EQ0084,219.53,38.7,2.1,1,주의
2025-07,EQ0085,315.92,31.6,4.96,3,정상
2025-07,EQ0086,242.69,29.2,6.21,4,정상
2025-07,EQ0087,389.97,59.7,6.9,3,정상
2025-07,EQ0089,259.31,37.3,1.52,2,정상
2025-07,EQ0091,621.52,27.4,6.34,0,정상
2025-07,EQ0093,608.83,50.3,8.26,1,정상
2025-07,EQ0096,306.27,50.1,5.09,1,정상
2025-07,EQ0097,244.53,37.2,5.87,3,정상
2025-07,EQ0098,440.96,53.2,9.34,0,주의
2025-07,EQ0099,251.09,34.7,5.43,3,주의
2025-07,EQ0102,545.28,41.6,1.93,3,정상
2025-07,EQ0103,392.29,45.2,9.92,2,주의
2025-07,EQ0111,237.48,27.4,6.62,0,주의
2025-07,EQ0112,690.61,26.8,1.43,0,정상
2025-07,EQ0114,780.3,57.1,6.6,3,주의
2025-07,EQ0115,652.12,42.9,6.05,4,정상
2025-07,EQ0116,386.87,30.0,2.92,0,정상
2025-07,EQ0117,634.43,50.0,2.76,4,정상
2025-07,EQ0118,306.79,57.2,4.99,1,정상
2025-07,EQ0122,258.39,23.2,1.61,1,정상
2025-07,EQ0124,335.23,35.5,7.76,4,정상
2025-07,EQ0125,402.16,37.6,9.62,1,주의
2025-07,EQ0126,790.18,20.2,4.02,4,정상
2025-07,EQ0127,497.02,52.0,1.33,3,정상
2025-07,EQ0130,615.16,35.7,3.67,0,정상
2025-07,EQ0131,644.85,54.6,3.92,1,정상
2025-07,EQ0134,503.67,34.6,1.34,2,정상
2025-07,EQ0136,752.31,23.0,2.41,1,정상
2025-07,EQ0143,697.1,56.5,2.38,0,정상
2025-07,EQ0145,321.04,50.1,7.9,1,정상
2025-07,EQ0147,449.91,23.6,2.48,2,정상
2025-07,EQ0148,638.73,54.5,3.39,1,정상
2025-07,EQ0153,595.42,56.6,5.74,0,정상
2025-07,EQ0154,352.16,34.9,9.52,3,정상
2025-07,EQ0156,320.09,22.5,7.73,1,정상
2025-07,EQ0157,677.38,41.4,3.57,4,정상
2025-07,EQ0160,357.44,40.0,9.67,0,경고
2025-07,EQ0161,207.12,49.1,6.37,4,정상
2025-07,EQ0164,293.66,44.0,6.93,1,정상
2025-07,EQ0168,300.61,35.1,9.81,4,정상
2025-07,EQ0169,328.63,33.5,6.14,1,정상
2025-07,EQ0171,381.64,56.1,2.8,0,정상
2025-07,EQ0175,233.52,21.0,2.89,0,정상
2025-07,EQ0176,404.96,24.8,7.42,3,정상
2025-07,EQ0181,721.97,49.6,2.46,3,정상
2025-07,EQ0183,761.31,51.7,8.34,3,정상
2025-07,EQ0188,579.55,20.0,4.33,3,정상
2025-07,EQ0189,758.0,57.3,4.57,1,주의
2025-07,EQ0190,676.82,44.6,2.61,2,정상
2025-07,EQ0191,793.52,32.2,9.68,2,경고
2025-07,EQ0192,389.84,22.2,9.55,3,정상
2025-07,EQ0193,522.67,29.6,7.79,3,주의
2025-07,EQ0195,256.36,34.3,3.91,2,주의
2025-07,EQ0196,639.17,41.9,8.33,4,정상
2025-07,EQ0199,256.79,43.8,1.12,2,정상
2025-07,EQ0200,367.1,36.3,6.21,0,정상
2025-07,EQ0201,464.69,37.3,1.81,0,주의
2025-07,EQ0203,676.79,21.9,8.99,4,정상
2025-07,EQ0204,238.17,50.7,6.14,4,정상
2025-07,EQ0208,295.67,58.0,9.77,4,정상
2025-07,EQ0209,690.33,29.9,2.67,4,정상
2025-07,EQ0212,563.6,48.0,1.81,3,정상
2025-07,EQ0213,766.02,34.1,6.26,3,경고
2025-07,EQ0214,257.87,58.4,7.86,1,정상
2025-07,EQ0217,678.16,21.9,3.42,1,경고
2025-07,EQ0220,739.23,21.4,6.63,1,정상
2025-07,EQ0223,739.36,27.0,3.07,2,주의
2025-07,EQ0224,793.82,50.3,8.63,3,정상
2025-07,EQ0227,756.79,57.5,6.77,3,정상
2025-07,EQ0229,232.9,49.2,5.74,2,경고
2025-07,EQ0230,375.83,25.4,3.22,1,정상
2025-07,EQ0231,264.38,29.8,7.95,2,정상
2025-07,EQ0233,765.69,29.8,4.95,3,정상
2025-07,EQ0237,715.89,23.8,6.19,0,정상
2025-07,EQ0238,542.65,50.7,3.36,3,정상
2025-07,EQ0241,244.62,43.9,8.8,0,정상
2025-07,EQ0242,719.1,40.3,2.28,1,정상
2025-07,EQ0243,223.67,32.0,6.67,0,정상
2025-07,EQ0246,702.99,37.8,6.11,3,정상
2025-07,EQ0249,432.76,53.9,9.37,4,정상
2025-07,EQ0250,496.47,54.0,9.48,3,정상
2025-07,EQ0251,342.89,44.0,2.65,1,주의
2025-07,EQ0255,772.0,23.8,4.81,4,경고
2025-07,EQ0257,647.62,32.3,8.91,4,정상
2025-07,EQ0259,655.93,20.8,1.58,2,정상
2025-07,EQ0260,572.04,57.9,6.66,1,정상
2025-07,EQ0261,389.33,34.0,5.19,2,주의
2025-07,EQ0262,530.94,20.8,7.94,0,정상
2025-07,EQ0266,668.01,27.1,8.65,4,정상
2025-07,EQ0268,418.77,58.7,7.76,3,정상
2025-07,EQ0269,523.52,31.9,8.66,2,정상
2025-07,EQ0270,628.88,26.7,3.49,4,주의
2025-07,EQ0271,242.82,27.8,3.13,2,정상
2025-07,EQ0272,645.93,49.8,3.32,2,주의
2025-07,EQ0274,474.52,59.3,9.89,2,주의
2025-07,EQ0275,674.76,44.7,4.22,2,정상
2025-07,EQ0276,798.09,27.2,7.86,4,정상
2025-07,EQ0279,202.54,40.6,6.36,2,정상
2025-07,EQ0282,295.36,39.4,3.74,1,주의
2025-07,EQ0289,546.54,57.6,3.9,1,경고
2025-07,EQ0292,228.56,54.5,3.39,2,정상
2025-07,EQ0295,351.04,36.7,6.91,2,정상
2025-07,EQ0298,402.28,32.9,6.1,3,정상
2025-07,EQ0299,293.22,27.3,1.02,4,주의
2025-07,EQ0300,315.38,55.4,4.23,2,주의
2025-08,EQ0002,743.57,58.6,9.97,3,정상
2025-08,EQ0003,513.14,51.6,8.11,0,주의
2025-08,EQ0005,734.31,34.5,8.78,1,정상
2025-08,EQ0006,205.02,49.5,1.07,2,정상
2025-08,EQ0008,364.49,47.0,9.24,4,정상
2025-08,EQ0010,372.57,57.7,8.95,1,주의
2025-08,EQ0011,671.63,25.0,7.43,3,경고
2025-08,EQ0012,511.53,25.5,3.52,2,정상
2025-08,EQ0014,683.48,49.3,6.71,1,주의
2025-08,EQ0016,571.03,56.9,2.73,3,정상
2025-08,EQ0017,510.8,43.8,1.68,1,정상
2025-08,EQ0019,774.93,26.2,3.29,0,정상
2025-08,EQ0021,241.94,41.1,4.73,1,정상
2025-08,EQ0024,332.49,54.3,9.22,1,정상
2025-08,EQ0027,369.06,43.7,5.52,0,정상
2025-08,EQ0029,661.32,52.4,6.8,1,정상
2025-08,EQ0030,459.93,58.8,4.85,2,정상
2025-08,EQ0034,251.59,40.5,1.32,3,주의
2025-08,EQ0037,670.81,40.8,3.26,0,정상
2025-08,EQ0041,578.15,51.6,3.22,0,정상
2025-08,EQ0042,340.25,22.2,1.47,3,정상
2025-08,EQ0043,704.78,27.4,2.92,2,주의
2025-08,EQ0044,442.12,30.9,1.83,1,정상
2025-08,EQ0045,785.76,58.5,4.82,2,경고
2025-08,EQ0046,690.43,51.0,3.91,4,경고
2025-08,EQ0047,240.8,58.3,9.93,4,경고
2025-08,EQ0048,445.25,34.4,7.49,4,정상
2025-08,EQ0050,483.55,53.7,2.25,0,정상
2025-08,EQ0055,528.05,57.3,7.26,3,주의
2025-08,EQ0056,254.45,50.4,8.72,2,정상
2025-08,EQ0057,683.52,30.0,1.95,1,정상
2025-08,EQ0058,484.31,39.1,5.08,1,정상
2025-08,EQ0059,431.4,45.4,2.82,0,주의
2025-08,EQ0061,587.66,20.7,1.08,2,주의
2025-08,EQ0062,779.76,55.3,8.94,4,정상
2025-08,EQ0063,787.27,36.6,8.19,2,주의
2025-08,EQ0065,630.03,37.7,2.84,3,경고
2025-08,EQ0067,225.48,20.1,4.22,0,주의
2025-08,EQ0068,376.54,20.2,7.67,4,정상
2025-08,EQ0070,443.82,23.0,6.09,3,정상
2025-08,EQ0071,558.46,43.0,1.3,2,경고
2025-08,EQ0072,559.72,59.1,5.44,0,정상
2025-08,EQ0073,379.64,30.6,7.74,2,정상
2025-08,EQ0074,688.34,58.3,8.21,1,정상
2025-08,EQ0075,496.18,51.0,9.58,2,정상
2025-08,EQ0076,447.78,59.0,6.28,0,경고
2025-08,EQ0078,316.34,49.3,4.12,2,정상
2025-08,EQ0079,733.59,23.9,1.59,4,정상
2025-08,EQ0082,599.65,36.5,9.69,2,주의
2025-08,EQ0086,417.8,33.7,6.82,4,정상
2025-08,EQ0087,243.05,55.8,7.96,4,경고
2025-08,EQ0088,486.88,54.0,8.14,1,주의
2025-08,EQ0090,770.73,40.7,8.24,3,경고
2025-08,EQ0092,314.1,40.0,3.57,2,주의
2025-08,EQ0094,752.15,38.8,7.97,0,주의
2025-08,EQ0096,795.24,41.3,1.37,2,정상
2025-08,EQ0098,632.67,36.3,1.39,3,경고
2025-08,EQ0099,449.04,47.4,9.58,4,주의
2025-08,EQ0100,666.05,59.1,1.18,0,주의
2025-08,EQ0102,591.11,26.4,8.95,4,정상
2025-08,EQ0106,723.64,20.2,2.62,2,정상
2025-08,EQ0110,227.41,42.5,5.07,0,경고
2025-08,EQ0114,210.17,33.1,6.39,1,정상
2025-08,EQ0118,427.91,43.0,6.23,1,정상
2025-08,EQ0121,565.28,47.6,4.34,2,주의
2025-08,EQ0123,701.42,44.4,5.85,3,주의
2025-08,EQ0124,484.54,31.0,6.29,4,경고
2025-08,EQ0128,403.68,48.6,9.61,3,정상
2025-08,EQ0130,363.24,51.6,9.2,2,정상
2025-08,EQ0132,353.55,52.8,4.75,1,주의
2025-08,EQ0134,792.94,27.2,7.54,2,주의
2025-08,EQ0135,628.62,30.4,1.62,1,경고
2025-08,EQ0137,665.15,26.7,1.37,4,정상
2025-08,EQ0144,289.7,52.1,9.62,1,정상
2025-08,EQ0145,677.88,37.3,1.89,3,정상
2025-08,EQ0148,681.86,55.6,9.97,4,정상
2025-08,EQ0150,391.63,48.5,5.57,2,정상
2025-08,EQ0151,664.71,45.7,8.95,3,주의
2025-08,EQ0152,395.78,26.2,2.32,0,정상
2025-08,EQ0153,636.59,33.7,2.22,4,정상
2025-08,EQ0155,728.6,52.4,7.61,1,정상
2025-08,EQ0157,414.8,55.5,1.62,2,정상
2025-08,EQ0158,330.45,20.0,9.99,1,정상
2025-08,EQ0159,321.39,49.1,3.03,0,경고
2025-08,EQ0163,714.84,43.6,1.77,4,정상
2025-08,EQ0164,370.3,56.8,5.12,1,정상
2025-08,EQ0165,318.73,40.1,4.02,4,정상
2025-08,EQ0167,445.17,54.3,4.02,4,주의
2025-08,EQ0168,643.81,28.8,1.89,4,정상
2025-08,EQ0170,214.09,38.3,7.35,0,주의
2025-08,EQ0173,403.39,42.2,5.42,2,정상
2025-08,EQ0174,639.1,23.1,2.18,0,정상
2025-08,EQ0175,433.61,57.9,9.03,0,정상
2025-08,EQ0176,282.66,33.2,7.44,3,정상
2025-08,EQ0177,213.38,56.5,7.36,3,정상
2025-08,EQ0178,220.49,26.9,9.8,3,주의
2025-08,EQ0179,386.47,54.7,9.66,2,정상
2025-08,EQ0183,440.96,29.5,6.18,4,정상
2025-08,EQ0184,408.11,34.3,7.96,0,정상
2025-08,EQ0185,300.61,32.4,5.89,0,경고
2025-08,EQ0188,556.18,55.6,7.36,0,주의
2025-08,EQ0189,619.18,21.9,2.06,4,정상
2025-08,EQ0190,392.03,26.7,8.34,3,주의
2025-08,EQ0191,722.57,34.6,6.72,1,정상
2025-08,EQ0194,744.35,47.4,1.29,0,경고
2025-08,EQ0195,601.91,39.1,6.65,0,주의
2025-08,EQ0196,403.8,47.3,6.41,2,주의
2025-08,EQ0197,408.76,51.8,7.62,1,주의
2025-08,EQ0199,464.95,47.9,9.57,4,정상
2025-08,EQ0203,235.44,59.3,5.21,4,정상
2025-08,EQ0206,636.72,45.8,5.01,1,정상
2025-08,EQ0207,680.81,26.2,1.27,2,정상
2025-08,EQ0208,264.34,54.7,8.91,1,정상
2025-08,EQ0209,566.44,54.2,5.79,4,정상
2025-08,EQ0212,540.26,44.3,6.43,0,정상
2025-08,EQ0214,618.14,48.9,4.98,4,주의
2025-08,EQ0218,413.71,40.7,3.46,0,정상
2025-08,EQ0219,356.87,56.6,8.55,4,정상
2025-08,EQ0221,337.14,36.5,6.34,4,정상
2025-08,EQ0223,554.96,27.2,9.05,3,정상
2025-08,EQ0224,535.2,33.5,8.58,3,경고
2025-08,EQ0225,398.07,29.9,2.65,4,경고
2025-08,EQ0227,357.73,39.5,2.92,1,정상
2025-08,EQ0229,456.15,48.8,8.99,4,정상
2025-08,EQ0232,305.96,26.9,8.16,4,정상
2025-08,EQ0234,274.19,21.5,2.37,1,경고
2025-08,EQ0235,218.86,27.7,6.53,1,정상
2025-08,EQ0236,258.93,59.6,6.5,0,정상
2025-08,EQ0240,262.96,28.0,6.7,2,정상
2025-08,EQ0241,738.57,22.6,8.96,0,정상
2025-08,EQ0242,632.35,37.2,6.56,2,정상
2025-08,EQ0251,789.92,21.2,3.88,1,정상
2025-08,EQ0252,332.99,31.9,3.52,4,정상
2025-08,EQ0253,210.01,46.8,2.16,0,정상
2025-08,EQ0256,461.48,49.9,9.36,1,정상
2025-08,EQ0257,663.97,43.1,5.42,1,경고
2025-08,EQ0260,582.17,23.9,3.92,0,주의
2025-08,EQ0267,555.05,22.5,5.11,1,주의
2025-08,EQ0270,213.86,45.2,9.91,3,주의
2025-08,EQ0271,623.88,25.3,5.5,4,경고
2025-08,EQ0272,741.0,44.2,5.16,4,경고
2025-08,EQ0273,352.3,31.0,9.41,4,정상
2025-08,EQ0274,413.43,53.2,9.76,0,정상
2025-08,EQ0277,736.34,27.3,1.2,1,정상
2025-08,EQ0278,591.24,39.4,4.47,2,정상
2025-08,EQ0288,473.56,57.0,9.1,2,주의
2025-08,EQ0291,713.59,24.0,8.76,2,정상
2025-08,EQ0292,409.25,21.2,6.82,3,정상
2025-08,EQ0293,238.79,52.5,8.06,3,정상
2025-08,EQ0298,769.66,46.4,7.48,3,정상
2025-09,EQ0001,411.33,50.6,6.9,0,정상
2025-09,EQ0002,747.66,22.1,8.7,0,정상
2025-09,EQ0004,599.59,35.7,2.98,1,정상
2025-09,EQ0005,291.99,46.1,1.04,0,정상
2025-09,EQ0007,773.56,42.3,9.29,1,정상
2025-09,EQ0008,523.35,27.0,3.22,2,정상
2025-09,EQ0009,495.3,24.6,1.46,3,정상
2025-09,EQ0010,260.7,25.9,1.36,1,정상
2025-09,EQ0014,320.31,46.4,4.91,3,정상
2025-09,EQ0015,632.16,37.4,9.12,3,정상
2025-09,EQ0016,417.08,30.4,2.64,4,정상
2025-09,EQ0017,316.71,34.2,4.59,1,정상
2025-09,EQ0020,502.88,25.6,1.8,0,정상
2025-09,EQ0022,200.42,30.7,9.99,3,정상
2025-09,EQ0024,596.62,48.5,7.96,0,정상
2025-09,EQ0027,548.41,36.2,9.42,4,경고
2025-09,EQ0031,538.89,27.1,5.25,1,정상
2025-09,EQ0033,372.59,20.5,5.48,1,정상
2025-09,EQ0035,244.25,45.9,9.6,0,정상
2025-09,EQ0036,317.37,41.3,4.9,1,정상
2025-09,EQ0038,733.2,33.8,1.52,4,정상
2025-09,EQ0040,313.51,38.0,3.82,3,정상
2025-09,EQ0041,774.52,40.6,5.67,0,주의
2025-09,EQ0044,315.75,26.0,5.33,4,정상
2025-09,EQ0049,551.49,50.6,8.92,2,정상
2025-09,EQ0050,343.05,49.3,6.9,3,정상
2025-09,EQ0052,796.39,58.1,9.61,2,정상
2025-09,EQ0053,764.29,24.0,9.67,1,주의
2025-09,EQ0056,373.81,57.7,2.75,0,경고
2025-09,EQ0057,722.24,56.7,7.44,4,정상
2025-09,EQ0059,505.46,28.0,4.37,1,정상
2025-09,EQ0066,795.41,26.0,6.74,3,주의
2025-09,EQ0067,663.56,29.7,1.67,1,정상
2025-09,EQ0069,409.55,46.8,2.58,3,주의
2025-09,EQ0070,243.0,56.1,1.55,4,정상
2025-09,EQ0076,343.48,23.3,8.62,4,정상
2025-09,EQ0077,344.63,55.0,3.28,3,주의
2025-09,EQ0078,596.15,25.1,1.04,3,정상
2025-09,EQ0079,540.54,41.2,7.52,0,경고
2025-09,EQ0081,571.04,49.2,9.78,4,주의
2025-09,EQ0082,389.0,59.8,1.66,4,정상
2025-09,EQ0083,599.01,22.3,9.64,0,정상
2025-09,EQ0088,489.08,45.8,5.3,0,정상
2025-09,EQ0093,370.22,31.1,1.62,2,경고
2025-09,EQ0094,591.0,29.8,5.43,4,정상
2025-09,EQ0096,286.17,35.7,6.62,3,주의
2025-09,EQ0097,516.14,51.1,1.1,0,정상
2025-09,EQ0099,345.43,37.9,1.42,1,정상
2025-09,EQ0100,582.77,54.9,8.39,1,정상
2025-09,EQ0102,226.26,36.8,3.44,1,주의
2025-09,EQ0104,568.29,38.7,8.25,4,정상
2025-09,EQ0107,445.51,46.9,2.2,4,정상
2025-09,EQ0112,480.73,29.9,4.68,2,주의
2025-09,EQ0113,655.62,48.9,2.49,1,정상
2025-09,EQ0115,686.56,41.7,9.47,3,정상
2025-09,EQ0116,219.79,27.1,3.54,0,경고
2025-09,EQ0119,687.57,56.1,7.58,0,정상
2025-09,EQ0120,431.68,56.7,6.82,2,정상
2025-09,EQ0121,437.85,23.5,2.93,1,정상
2025-09,EQ0123,781.42,39.1,2.14,0,주의
2025-09,EQ0127,685.22,42.6,7.65,1,정상
2025-09,EQ0130,565.3,24.1,2.48,1,정상
2025-09,EQ0137,646.64,38.0,4.0,4,정상
2025-09,EQ0141,450.6,42.7,7.32,4,주의
2025-09,EQ0142,500.74,51.4,5.98,3,주의
2025-09,EQ0144,324.03,28.2,8.72,2,정상
2025-09,EQ0145,245.18,20.8,1.43,3,경고
2025-09,EQ0146,505.62,56.1,1.44,2,정상
2025-09,EQ0150,650.07,45.4,9.34,2,정상
2025-09,EQ0151,464.79,59.4,9.53,1,정상
2025-09,EQ0152,708.32,58.8,1.36,1,정상
2025-09,EQ0153,502.04,34.6,3.99,0,정상
2025-09,EQ0155,624.62,39.5,3.98,4,정상
2025-09,EQ0156,716.18,37.4,6.77,1,주의
2025-09,EQ0157,330.64,33.5,1.16,1,정상
2025-09,EQ0158,472.21,47.8,4.32,2,경고
2025-09,EQ0160,433.68,42.1,6.46,3,정상
2025-09,EQ0162,276.25,39.9,4.97,2,주의
2025-09,EQ0166,475.15,46.1,8.15,0,주의
2025-09,EQ0167,711.56,24.4,3.4,4,주의
2025-09,EQ0168,352.8,44.5,2.66,4,주의
2025-09,EQ0169,208.78,33.4,9.46,3,정상
2025-09,EQ0170,264.63,56.2,7.05,1,정상
2025-09,EQ0174,796.89,43.2,9.11,2,정상
2025-09,EQ0179,659.9,36.1,6.05,2,정상
2025-09,EQ0180,770.6,52.7,3.13,4,주의
2025-09,EQ0181,488.4,38.5,7.85,1,주의
2025-09,EQ0182,272.0,56.8,9.09,1,정상
2025-09,EQ0183,684.13,49.3,5.22,3,주의
2025-09,EQ0185,202.7,46.5,4.61,3,주의
2025-09,EQ0188,682.34,39.9,5.24,4,정상
2025-09,EQ0189,501.97,25.0,1.02,0,경고
2025-09,EQ0190,347.7,44.7,8.01,0,정상
2025-09,EQ0192,335.76,50.6,4.93,0,정상
2025-09,EQ0193,272.13,28.6,6.48,1,정상
2025-09,EQ0195,357.92,46.7,4.24,1,정상
2025-09,EQ0197,293.57,30.5,2.66,3,정상
2025-09,EQ0198,523.66,47.0,6.79,4,정상
2025-09,EQ0201,531.56,41.6,2.09,3,정상
2025-09,EQ0202,704.49,47.0,4.45,4,정상
2025-09,EQ0203,263.02,56.1,9.08,2,정상
2025-09,EQ0205,261.65,23.6,4.31,1,정상
2025-09,EQ0206,707.77,24.0,9.5,2,정상
2025-09,EQ0207,331.23,44.0,1.36,0,경고
2025-09,EQ0209,562.14,49.3,3.07,0,주의
2025-09,EQ0211,785.54,41.6,6.8,3,정상
2025-09,EQ0213,491.84,31.0,7.16,1,정상
2025-09,EQ0214,441.54,21.9,8.82,3,정상
2025-09,EQ0218,577.39,23.1,6.15,2,정상
2025-09,EQ0219,699.8,38.2,8.24,2,정상
2025-09,EQ0220,276.7,41.0,2.05,2,주의
2025-09,EQ0221,306.11,27.9,2.74,4,주의
2025-09,EQ0222,538.47,56.1,7.38,2,정상
2025-09,EQ0224,240.48,40.0,8.9,4,정상
2025-09,EQ0227,485.35,26.3,8.83,0,정상
2025-09,EQ0228,768.65,22.1,2.11,4,정상
2025-09,EQ0229,227.43,52.6,9.92,0,주의
2025-09,EQ0231,682.91,44.6,3.04,4,정상
2025-09,EQ0236,359.78,49.5,7.98,2,경고
2025-09,EQ0237,244.19,43.6,7.78,0,주의
2025-09,EQ0238,758.23,36.8,1.93,0,정상
2025-09,EQ0240,658.59,25.4,7.2,1,정상
2025-09,EQ0241,339.12,56.8,3.42,3,정상
2025-09,EQ0242,655.59,38.0,3.54,2,주의
2025-09,EQ0245,218.0,46.6,6.62,2,정상
2025-09,EQ0251,374.34,27.1,8.22,3,정상
2025-09,EQ0253,635.59,44.4,1.43,1,주의
2025-09,EQ0254,225.61,21.8,1.28,0,정상
2025-09,EQ0258,612.94,44.7,8.06,2,주의
2025-09,EQ0259,428.93,36.9,1.5,0,정상
2025-09,EQ0261,500.7,58.3,6.24,1,정상
2025-09,EQ0264,203.54,56.2,9.85,4,정상
2025-09,EQ0265,438.14,35.3,8.29,2,정상
2025-09,EQ0266,716.53,37.8,4.31,2,정상
2025-09,EQ0267,481.65,40.5,2.03,0,주의
2025-09,EQ0270,431.76,31.8,5.38,1,정상
2025-09,EQ0271,643.75,26.1,3.4,2,정상
2025-09,EQ0272,441.21,56.6,4.2,2,정상
2025-09,EQ0273,708.62,21.4,3.75,4,정상
2025-09,EQ0274,687.08,27.3,3.48,4,경고
2025-09,EQ0276,751.65,36.8,6.98,2,정상
2025-09,EQ0281,288.2,26.3,2.82,1,정상
2025-09,EQ0282,347.75,57.7,8.69,4,주의
2025-09,EQ0284,313.92,37.5,7.17,0,주의
2025-09,EQ0285,594.24,28.9,7.15,3,정상
2025-09,EQ0288,414.99,52.9,4.26,0,주의
2025-09,EQ0292,272.05,26.4,4.8,3,정상
2025-09,EQ0294,521.24,31.9,4.41,2,주의
2025-09,EQ0296,665.71,23.9,2.74,1,정상
2025-09,EQ0299,447.54,50.5,6.0,4,주의
2025-10,EQ0001,441.05,27.3,1.7,1,정상
2025-10,EQ0004,706.84,43.7,4.56,4,주의
2025-10,EQ0006,438.28,50.7,3.4,4,정상
2025-10,EQ0007,471.21,42.8,7.05,3,정상
2025-10,EQ0008,477.95,52.3,5.97,4,정상
2025-10,EQ0009,340.31,39.5,3.92,2,정상
2025-10,EQ0012,361.93,44.3,7.53,1,주의
2025-10,EQ0017,537.06,43.9,7.49,3,경고
2025-10,EQ0019,733.42,43.9,7.73,4,정상
2025-10,EQ0021,224.35,58.8,5.05,3,주의
2025-10,EQ0022,654.04,20.9,4.47,0,정상
2025-10,EQ0024,733.38,22.2,6.15,2,정상
2025-10,EQ0026,705.56,33.4,2.62,4,주의
2025-10,EQ0027,654.44,24.4,8.69,1,정상
2025-10,EQ0028,486.31,34.8,2.82,4,주의
2025-10,EQ0029,776.33,36.9,1.37,4,정상
2025-10,EQ0031,782.26,52.7,5.72,2,주의
2025-10,EQ0033,304.54,56.6,3.59,0,정상
2025-10,EQ0038,770.38,46.7,4.88,0,정상
