기기ID,점검일자,점검항목,측정값,측정단위,점검결과,담당자,비고
EQ0273,2023-04-02,절연저항,22.98,bar,정상,최민준,
EQ0273,2023-08-28,외관검사,81.35,dB,주의,정수현,조정완료
EQ0273,2023-09-05,온도측정,54.32,L/min,주의,박준호,조정완료
EQ0273,2024-01-11,절연저항,40.02,L/min,정상,최민준,부품교체필요
EQ0273,2024-03-22,전류측정,87.85,MΩ,정상,최민준,청소완료
EQ0273,2024-04-06,절연저항,37.09,bar,정상,김철수,조정완료
EQ0273,2024-04-28,소음진동,76.6,A,정상,이영희,청소완료
EQ0273,2024-05-02,유량측정,43.28,L/min,불량,정수현,조정완료
EQ0273,2024-05-05,외관검사,91.31,MΩ,불량,최민준,
EQ0274,2023-02-06,외관검사,49.52,dB,정상,정수현,
EQ0274,2023-05-03,외관검사,41.54,A,정상,정수현,청소완료
EQ0274,2023-06-28,압력검사,39.8,bar,정상,최민준,청소완료
EQ0274,2023-07-01,유량측정,20.07,A,정상,정수현,조정완료
EQ0274,2023-09-08,소음진동,32.96,dB,불량,이영희,부품교체필요
EQ0274,2023-10-16,소음진동,34.05,L/min,경고,김철수,조정완료
EQ0274,2023-10-19,절연저항,21.48,A,정상,최민준,조정완료
EQ0274,2023-12-10,전류측정,33.14,A,정상,정수현,
EQ0274,2024-07-11,소음진동,96.17,dB,정상,이영희,조정완료
EQ0275,2023-01-05,유량측정,14.03,°C,정상,이영희,청소완료
EQ0275,2023-03-17,소음진동,45.19,MΩ,불량,이영희,윤활유 추가
EQ0275,2023-04-07,온도측정,29.6,°C,불량,최민준,조정완료
EQ0275,2023-06-12,절연저항,31.37,°C,정상,박준호,조정완료
EQ0275,2023-06-18,외관검사,56.22,L/min,정상,이영희,윤활유 추가
EQ0275,2023-07-17,유량측정,79.79,MΩ,정상,박준호,청소완료
EQ0275,2023-08-04,전류측정,66.31,°C,정상,정수현,부품교체필요
EQ0275,2023-08-20,절연저항,82.68,°C,정상,이영희,청소완료
EQ0275,2023-12-26,전류측정,26.53,bar,정상,박준호,
EQ0275,2024-04-21,온도측정,52.44,L/min,정상,김철수,
EQ0275,2024-05-20,절연저항,82.81,bar,정상,김철수,청소완료
EQ0275,2024-06-14,유량측정,89.83,bar,정상,박준호,부품교체필요
EQ0275,2024-07-12,전류측정,24.98,A,불량,최민준,윤활유 추가
EQ0276,2023-01-09,소음진동,82.79,L/min,경고,김철수,윤활유 추가
EQ0276,2023-01-23,외관검사,33.57,L/min,정상,정수현,부품교체필요
EQ0276,2023-05-03,압력검사,45.54,MΩ,불량,김철수,부품교체필요
EQ0276,2023-06-04,온도측정,67.71,MΩ,정상,박준호,조정완료
EQ0276,2023-06-25,외관검사,79.01,L/min,불량,정수현,윤활유 추가
EQ0276,2023-06-29,전류측정,44.66,MΩ,정상,정수현,윤활유 추가
EQ0276,2023-08-01,전류측정,93.18,bar,정상,이영희,조정완료
EQ0276,2023-08-26,외관검사,82.5,bar,정상,이영희,부품교체필요
EQ0276,2023-12-21,온도측정,39.18,°C,정상,김철수,조정완료
EQ0276,2023-12-28,압력검사,61.49,A,정상,박준호,
EQ0276,2024-01-02,전류측정,29.64,°C,정상,최민준,청소완료
EQ0276,2024-02-20,외관검사,43.46,bar,정상,최민준,윤활유 추가
EQ0276,2024-04-28,압력검사,57.83,dB,정상,최민준,
EQ0276,2024-08-20,전류측정,36.62,L/min,경고,최민준,청소완료
EQ0277,2023-01-12,압력검사,10.39,A,주의,김철수,부품교체필요
EQ0277,2023-03-18,압력검사,93.77,dB,정상,박준호,윤활유 추가
EQ0277,2023-04-03,압력검사,12.17,MΩ,경고,이영희,
EQ0277,2023-04-08,유량측정,72.69,°C,정상,정수현,부품교체필요
EQ0277,2023-04-13,외관검사,26.47,°C,정상,이영희,윤활유 추가
EQ0277,2023-07-01,온도측정,15.58,A,정상,박준호,윤활유 추가
EQ0277,2023-07-05,압력검사,98.04,A,경고,정수현,부품교체필요
EQ0277,2024-03-28,유량측정,18.08,A,정상,박준호,윤활유 추가
EQ0277,2024-03-29,온도측정,73.98,L/min,정상,김철수,부품교체필요
EQ0277,2024-07-04,압력검사,26.81,A,정상,박준호,윤활유 추가
EQ0277,2024-07-25,유량측정,95.53,MΩ,경고,정수현,부품교체필요
EQ0278,2023-01-10,절연저항,84.09,L/min,정상,박준호,조정완료
EQ0278,2023-03-06,소음진동,42.3,A,정상,이영희,윤활유 추가
EQ0278,2023-05-04,유량측정,47.78,A,정상,박준호,조정완료
EQ0278,2023-06-12,소음진동,99.81,L/min,주의,정수현,윤활유 추가
EQ0278,2023-09-27,외관검사,15.74,dB,정상,박준호,조정완료
EQ0278,2023-11-16,압력검사,97.4,L/min,정상,김철수,
EQ0278,2023-12-23,외관검사,38.26,bar,정상,박준호,부품교체필요
EQ0278,2024-01-02,유량측정,13.76,L/min,주의,정수현,부품교체필요
EQ0278,2024-03-25,온도측정,53.57,°C,정상,최민준,
EQ0278,2024-03-27,전류측정,95.06,L/min,경고,정수현,조정완료
EQ0278,2024-04-28,외관검사,98.06,MΩ,경고,최민준,윤활유 추가
EQ0278,2024-06-03,압력검사,71.6,bar,정상,김철수,부품교체필요
EQ0279,2023-03-18,유량측정,44.0,A,정상,김철수,
EQ0279,2023-03-20,온도측정,46.93,°C,정상,김철수,부품교체필요
EQ0279,2023-10-02,전류측정,24.35,bar,경고,이영희,윤활유 추가
EQ0279,2023-10-08,전류측정,99.55,L/min,주의,이영희,
EQ0279,2023-10-20,압력검사,54.67,bar,정상,최민준,부품교체필요
EQ0279,2023-11-01,외관검사,89.15,bar,주의,정수현,조정완료
EQ0279,2023-12-16,절연저항,67.6,L/min,정상,최민준,청소완료
EQ0279,2024-01-02,유량측정,72.09,MΩ,경고,이영희,청소완료
EQ0279,2024-01-19,유량측정,94.82,MΩ,경고,이영희,청소완료
EQ0279,2024-04-16,압력검사,91.71,MΩ,정상,정수현,
EQ0279,2024-07-10,절연저항,13.61,MΩ,정상,김철수,청소완료
EQ0279,2024-07-13,절연저항,32.31,L/min,주의,박준호,
EQ0280,2023-01-16,전류측정,69.42,MΩ,주의,최민준,윤활유 추가
EQ0280,2023-01-28,외관검사,18.42,bar,정상,박준호,조정완료
EQ0280,2023-02-19,유량측정,14.85,MΩ,정상,박준호,조정완료
EQ0280,2023-03-30,전류측정,78.2,L/min,불량,이영희,청소완료
EQ0280,2023-05-31,외관검사,19.42,bar,정상,김철수,청소완료
EQ0280,2023-12-15,외관검사,42.68,A,정상,정수현,청소완료
EQ0280,2024-02-01,소음진동,38.34,bar,정상,정수현,부품교체필요
EQ0280,2024-02-17,전류측정,23.23,L/min,정상,최민준,청소완료
EQ0280,2024-03-27,온도측정,99.12,bar,정상,김철수,윤활유 추가
EQ0280,2024-03-29,절연저항,12.15,bar,주의,김철수,윤활유 추가
EQ0280,2024-05-27,전류측정,35.75,bar,정상,박준호,청소완료
EQ0280,2024-07-04,압력검사,43.12,dB,정상,박준호,조정완료
EQ0280,2024-07-15,전류측정,77.07,L/min,정상,박준호,
EQ0281,2023-06-09,외관검사,74.75,dB,정상,김철수,
EQ0281,2023-06-16,외관검사,84.55,dB,주의,이영희,조정완료
EQ0281,2023-08-09,압력검사,59.37,A,정상,최민준,부품교체필요
EQ0281,2023-09-13,전류측정,55.92,MΩ,정상,김철수,청소완료
EQ0281,2023-09-14,절연저항,17.89,A,정상,김철수,윤활유 추가
EQ0281,2023-11-25,온도측정,41.15,MΩ,주의,이영희,부품교체필요
EQ0281,2024-07-07,소음진동,23.98,bar,정상,박준호,윤활유 추가
EQ0281,2024-08-11,온도측정,97.68,MΩ,정상,김철수,조정완료
EQ0282,2023-01-17,온도측정,52.12,L/min,경고,김철수,청소완료
EQ0282,2023-01-17,전류측정,36.82,dB,정상,정수현,조정완료
EQ0282,2023-03-07,소음진동,89.95,bar,정상,이영희,부품교체필요
EQ0282,2023-03-24,압력검사,40.38,dB,정상,최민준,윤활유 추가
EQ0282,2023-03-25,외관검사,69.21,L/min,정상,김철수,윤활유 추가
EQ0282,2023-08-04,전류측정,40.92,°C,정상,김철수,조정완료
EQ0282,2023-10-28,외관검사,81.76,MΩ,정상,박준호,부품교체필요
EQ0282,2023-11-14,외관검사,78.28,A,정상,박준호,조정완료
EQ0282,2024-02-22,절연저항,57.85,A,경고,정수현,
EQ0282,2024-03-04,압력검사,33.13,A,경고,최민준,부품교체필요
EQ0282,2024-06-08,전류측정,19.04,°C,정상,정수현,조정완료
EQ0283,2023-02-22,소음진동,78.58,L/min,정상,정수현,윤활유 추가
EQ0283,2023-02-23,소음진동,92.94,bar,정상,최민준,윤활유 추가
EQ0283,2023-05-09,전류측정,41.79,dB,정상,최민준,윤활유 추가
EQ0283,2023-05-19,압력검사,11.04,L/min,정상,박준호,부품교체필요
EQ0283,2023-08-11,소음진동,23.81,°C,주의,이영희,청소완료
EQ0283,2024-03-03,외관검사,37.52,L/min,주의,이영희,
EQ0283,2024-04-23,외관검사,63.05,A,정상,박준호,조정완료
EQ0283,2024-06-12,외관검사,64.78,°C,정상,박준호,
EQ0284,2023-01-04,외관검사,43.55,°C,주의,박준호,조정완료
EQ0284,2023-02-15,유량측정,89.4,dB,정상,이영희,조정완료
EQ0284,2023-04-02,압력검사,12.88,MΩ,정상,정수현,조정완료
EQ0284,2023-05-09,유량측정,85.86,MΩ,주의,김철수,부품교체필요
EQ0284,2023-05-28,온도측정,65.62,L/min,정상,박준호,청소완료
EQ0284,2023-06-05,온도측정,30.28,A,경고,이영희,부품교체필요
EQ0284,2023-07-05,절연저항,65.45,L/min,정상,박준호,조정완료
EQ0284,2023-10-27,외관검사,39.15,A,정상,정수현,조정완료
EQ0284,2024-01-10,유량측정,78.91,dB,정상,김철수,조정완료
EQ0284,2024-01-28,유량측정,91.48,°C,정상,박준호,청소완료
EQ0284,2024-02-16,온도측정,12.49,bar,정상,정수현,조정완료
EQ0284,2024-04-13,소음진동,18.49,°C,정상,이영희,청소완료
EQ0284,2024-06-15,유량측정,44.24,bar,정상,정수현,윤활유 추가
EQ0284,2024-06-28,절연저항,12.59,L/min,주의,김철수,
EQ0284,2024-08-15,유량측정,45.72,A,불량,이영희,조정완료
EQ0285,2023-03-09,유량측정,48.37,dB,주의,최민준,조정완료
EQ0285,2023-08-13,외관검사,39.86,L/min,정상,김철수,
EQ0285,2023-12-20,유량측정,21.73,A,주의,정수현,청소완료
EQ0285,2024-01-28,전류측정,79.29,L/min,정상,정수현,
EQ0285,2024-05-05,온도측정,30.6,dB,정상,박준호,
EQ0285,2024-06-08,유량측정,59.12,°C,주의,이영희,윤활유 추가
EQ0286,2023-04-05,압력검사,38.33,bar,주의,김철수,청소완료
EQ0286,2023-04-07,온도측정,20.01,dB,불량,박준호,청소완료
EQ0286,2023-04-14,소음진동,55.63,°C,경고,최민준,조정완료
EQ0286,2023-07-07,외관검사,94.46,MΩ,정상,정수현,부품교체필요
EQ0286,2023-09-21,외관검사,29.43,dB,정상,정수현,조정완료
EQ0286,2023-12-23,유량측정,99.52,bar,주의,박준호,청소완료
EQ0286,2024-01-01,유량측정,44.86,bar,정상,김철수,청소완료
EQ0286,2024-01-06,전류측정,78.84,L/min,정상,박준호,조정완료
EQ0286,2024-01-30,온도측정,77.48,bar,정상,정수현,조정완료
EQ0286,2024-03-18,절연저항,38.38,MΩ,정상,최민준,
EQ0286,2024-04-14,외관검사,51.01,A,경고,최민준,윤활유 추가
EQ0286,2024-07-01,절연저항,53.22,L/min,정상,최민준,청소완료
EQ0286,2024-07-04,온도측정,86.69,A,정상,박준호,
EQ0286,2024-07-12,절연저항,35.01,°C,정상,김철수,조정완료
EQ0287,2023-01-03,소음진동,22.77,°C,주의,정수현,조정완료
EQ0287,2023-02-05,소음진동,56.6,MΩ,정상,이영희,
EQ0287,2023-02-15,온도측정,44.33,L/min,경고,이영희,조정완료
EQ0287,2023-08-25,압력검사,63.89,A,경고,최민준,부품교체필요
EQ0287,2023-09-16,압력검사,25.94,bar,정상,최민준,청소완료
EQ0287,2023-12-13,전류측정,43.94,dB,정상,정수현,윤활유 추가
EQ0287,2024-01-12,절연저항,76.77,MΩ,정상,박준호,조정완료
EQ0287,2024-03-30,외관검사,96.36,A,주의,이영희,윤활유 추가
EQ0288,2023-01-19,절연저항,41.35,dB,정상,박준호,
EQ0288,2023-05-14,온도측정,96.94,MΩ,정상,정수현,조정완료
EQ0288,2023-08-01,외관검사,74.95,A,정상,정수현,윤활유 추가
EQ0288,2024-05-14,전류측정,56.4,MΩ,주의,정수현,청소완료
EQ0288,2024-05-21,압력검사,75.19,bar,정상,박준호,윤활유 추가
EQ0288,2024-06-20,온도측정,64.5,°C,정상,김철수,윤활유 추가
EQ0289,2023-01-21,압력검사,16.97,A,정상,정수현,부품교체필요
EQ0289,2023-05-08,온도측정,76.9,°C,정상,최민준,조정완료
EQ0289,2023-05-14,압력검사,24.56,bar,정상,김철수,청소완료
EQ0289,2023-07-17,온도측정,78.16,L/min,정상,박준호,청소완료
EQ0289,2023-10-19,전류측정,87.17,L/min,정상,정수현,윤활유 추가
EQ0289,2023-12-27,전류측정,51.48,°C,정상,이영희,윤활유 추가
EQ0289,2024-01-09,절연저항,92.48,°C,정상,최민준,청소완료
EQ0289,2024-02-08,외관검사,99.55,bar,정상,박준호,조정완료
EQ0289,2024-02-15,소음진동,50.04,°C,정상,최민준,윤활유 추가
EQ0289,2024-04-21,전류측정,49.96,bar,주의,박준호,부품교체필요
EQ0289,2024-04-25,소음진동,40.24,A,정상,김철수,조정완료
EQ0290,2023-03-18,온도측정,28.61,bar,주의,이영희,조정완료
EQ0290,2023-03-27,압력검사,26.68,MΩ,정상,김철수,윤활유 추가
EQ0290,2023-08-13,전류측정,81.51,bar,불량,박준호,조정완료
EQ0290,2023-11-09,외관검사,12.6,A,경고,박준호,
EQ0290,2023-11-28,온도측정,23.65,L/min,정상,박준호,
EQ0290,2024-01-20,외관검사,49.95,A,정상,정수현,
EQ0290,2024-02-02,소음진동,48.01,dB,정상,박준호,윤활유 추가
EQ0290,2024-02-06,압력검사,88.67,dB,정상,이영희,윤활유 추가
EQ0290,2024-02-08,압력검사,17.99,L/min,정상,김철수,부품교체필요
EQ0290,2024-04-14,압력검사,31.77,°C,정상,박준호,
EQ0290,2024-05-03,유량측정,33.56,MΩ,정상,김철수,부품교체필요
EQ0290,2024-05-20,소음진동,53.97,bar,정상,최민준,윤활유 추가
EQ0290,2024-08-07,소음진동,33.81,dB,정상,최민준,청소완료
EQ0291,2023-01-31,온도측정,70.76,dB,정상,김철수,윤활유 추가
EQ0291,2023-02-06,온도측정,97.85,dB,경고,정수현,청소완료
EQ0291,2023-02-19,압력검사,79.83,L/min,경고,최민준,청소완료
EQ0291,2023-05-20,절연저항,15.28,MΩ,주의,이영희,청소완료
EQ0291,2023-10-08,압력검사,58.73,°C,정상,정수현,부품교체필요
EQ0291,2024-02-03,온도측정,95.85,bar,정상,박준호,
EQ0291,2024-08-22,온도측정,18.4,A,정상,이영희,
EQ0292,2023-02-04,유량측정,20.24,MΩ,정상,정수현,부품교체필요
EQ0292,2023-03-08,외관검사,59.99,bar,정상,최민준,부품교체필요
EQ0292,2023-03-20,압력검사,53.25,°C,정상,김철수,청소완료
EQ0292,2023-06-14,온도측정,54.23,A,정상,박준호,윤활유 추가
EQ0292,2023-06-15,외관검사,56.23,°C,정상,최민준,청소완료
EQ0292,2023-08-07,외관검사,14.2,bar,정상,이영희,
EQ0292,2023-09-18,절연저항,19.06,MΩ,정상,이영희,부품교체필요
EQ0292,2023-10-21,소음진동,29.83,MΩ,정상,이영희,부품교체필요
EQ0292,2024-04-07,소음진동,32.2,dB,정상,김철수,윤활유 추가
EQ0292,2024-07-25,온도측정,89.95,°C,정상,이영희,부품교체필요
EQ0293,2023-03-29,온도측정,73.15,bar,정상,정수현,조정완료
EQ0293,2023-04-06,전류측정,33.09,A,정상,이영희,청소완료
EQ0293,2023-06-18,압력검사,87.43,dB,불량,김철수,부품교체필요
EQ0293,2023-07-19,전류측정,90.64,L/min,정상,최민준,
EQ0293,2023-08-26,절연저항,18.56,MΩ,정상,최민준,윤활유 추가
EQ0293,2023-08-27,전류측정,93.04,bar,정상,정수현,청소완료
EQ0293,2023-08-29,전류측정,90.95,MΩ,경고,최민준,윤활유 추가
EQ0293,2023-10-23,온도측정,45.17,°C,정상,박준호,조정완료
EQ0293,2023-11-23,전류측정,22.86,bar,정상,김철수,부품교체필요
EQ0293,2024-02-03,전류측정,83.28,dB,경고,정수현,윤활유 추가
EQ0293,2024-02-16,온도측정,84.02,dB,정상,최민준,청소완료
EQ0293,2024-06-18,절연저항,11.09,MΩ,정상,박준호,조정완료
EQ0293,2024-07-06,유량측정,67.58,A,정상,이영희,부품교체필요
EQ0293,2024-07-08,유량측정,58.27,L/min,불량,최민준,윤활유 추가
EQ0293,2024-07-14,온도측정,78.4,L/min,경고,최민준,조정완료
EQ0294,2023-02-28,소음진동,45.37,dB,정상,정수현,청소완료
EQ0294,2023-03-20,절연저항,55.58,A,정상,이영희,부품교체필요
EQ0294,2023-03-21,온도측정,77.45,bar,정상,최민준,조정완료
EQ0294,2023-04-27,유량측정,62.69,L/min,정상,최민준,윤활유 추가
EQ0294,2023-05-05,유량측정,65.65,A,정상,이영희,윤활유 추가
EQ0294,2023-05-21,유량측정,37.41,L/min,불량,최민준,청소완료
EQ0294,2023-10-17,유량측정,46.95,A,정상,이영희,윤활유 추가
EQ0294,2023-11-12,유량측정,51.37,L/min,불량,정수현,청소완료
EQ0294,2024-01-20,압력검사,16.17,°C,정상,이영희,조정완료
EQ0294,2024-02-07,온도측정,33.06,L/min,정상,정수현,
EQ0294,2024-02-15,유량측정,66.7,bar,정상,최민준,청소완료
EQ0294,2024-03-01,압력검사,93.28,bar,경고,정수현,조정완료
EQ0294,2024-03-05,유량측정,46.73,MΩ,불량,정수현,조정완료
EQ0294,2024-07-26,압력검사,57.63,MΩ,경고,최민준,청소완료
EQ0294,2024-08-16,절연저항,53.53,L/min,정상,정수현,
EQ0295,2023-01-28,온도측정,77.77,A,정상,박준호,부품교체필요
EQ0295,2023-02-26,유량측정,83.92,°C,경고,김철수,청소완료
EQ0295,2023-02-28,외관검사,39.98,L/min,정상,김철수,청소완료
EQ0295,2023-05-08,절연저항,84.11,bar,불량,이영희,조정완료
EQ0295,2023-05-08,압력검사,47.12,L/min,정상,박준호,청소완료
EQ0295,2023-08-17,소음진동,92.09,MΩ,정상,김철수,청소완료
EQ0295,2023-12-09,온도측정,85.22,A,정상,박준호,조정완료
EQ0295,2024-01-08,소음진동,76.9,dB,정상,최민준,윤활유 추가
EQ0295,2024-02-03,압력검사,25.57,bar,정상,이영희,
EQ0295,2024-04-01,외관검사,23.54,A,정상,박준호,윤활유 추가
EQ0295,2024-04-10,전류측정,16.38,A,정상,박준호,윤활유 추가
EQ0296,2023-01-27,온도측정,21.66,°C,정상,김철수,부품교체필요
EQ0296,2023-01-31,온도측정,39.34,MΩ,정상,박준호,청소완료
EQ0296,2023-03-25,압력검사,77.77,A,주의,정수현,
EQ0296,2023-04-18,전류측정,14.88,L/min,불량,정수현,부품교체필요
EQ0296,2023-05-12,압력검사,47.18,°C,정상,이영희,청소완료
EQ0296,2023-06-24,유량측정,22.51,MΩ,주의,최민준,윤활유 추가
EQ0296,2023-07-24,온도측정,13.59,bar,주의,김철수,청소완료
EQ0296,2023-08-24,전류측정,15.74,bar,정상,정수현,
EQ0296,2023-09-04,절연저항,33.48,MΩ,정상,정수현,윤활유 추가
EQ0296,2023-11-01,절연저항,68.37,A,정상,김철수,부품교체필요
EQ0296,2023-12-02,소음진동,74.24,L/min,정상,정수현,청소완료
EQ0296,2024-01-08,유량측정,86.95,MΩ,정상,박준호,조정완료
EQ0296,2024-03-31,온도측정,74.15,A,주의,정수현,조정완료
EQ0296,2024-07-25,압력검사,74.34,A,경고,김철수,부품교체필요
EQ0297,2023-01-20,외관검사,12.9,dB,정상,정수현,윤활유 추가
EQ0297,2023-03-01,외관검사,79.3,L/min,주의,박준호,조정완료
